code	province	name	description
18562	Tỉnh Hà Tĩnh	Xã Thạch Hà	Mã số: 18562
18634	Tỉnh Hà Tĩnh	Xã Toàn Lưu	Mã số: 18634
18601	Tỉnh Hà Tĩnh	Xã Việt Xuyên	Mã số: 18601
18586	Tỉnh Hà Tĩnh	Xã Đông Kinh	Mã số: 18586
18667	Tỉnh Hà Tĩnh	Xã Thạch Xuân	Mã số: 18667
18568	Tỉnh Hà Tĩnh	Xã Lộc Hà	Mã số: 18568
18409	Tỉnh Hà Tĩnh	Xã Hồng Lộc	Mã số: 18409
18583	Tỉnh Hà Tĩnh	Xã Mai Phụ	Mã số: 18583
18406	Tỉnh Hà Tĩnh	Xã Can Lộc	Mã số: 18406
18418	Tỉnh Hà Tĩnh	Xã Tùng Lộc	Mã số: 18418
18466	Tỉnh Hà Tĩnh	Xã Gia Hanh	Mã số: 18466
18436	Tỉnh Hà Tĩnh	Xã Trường Lưu	Mã số: 18436
18481	Tỉnh Hà Tĩnh	Xã Xuân Lộc	Mã số: 18481
18484	Tỉnh Hà Tĩnh	Xã Đồng Lộc	Mã số: 18484
18115	Tỉnh Hà Tĩnh	Phường Bắc Hồng Lĩnh	Mã số: 18115
18118	Tỉnh Hà Tĩnh	Phường Nam Hồng Lĩnh	Mã số: 18118
18373	Tỉnh Hà Tĩnh	Xã Tiên Điền	Mã số: 18373
18352	Tỉnh Hà Tĩnh	Xã Nghi Xuân	Mã số: 18352
18394	Tỉnh Hà Tĩnh	Xã Cổ Đạm	Mã số: 18394
18364	Tỉnh Hà Tĩnh	Xã Đan Hải	Mã số: 18364
18229	Tỉnh Hà Tĩnh	Xã Đức Thọ	Mã số: 18229
18262	Tỉnh Hà Tĩnh	Xã Đức Quang	Mã số: 18262
18304	Tỉnh Hà Tĩnh	Xã Đức Đồng	Mã số: 18304
18277	Tỉnh Hà Tĩnh	Xã Đức Thịnh	Mã số: 18277
18244	Tỉnh Hà Tĩnh	Xã Đức Minh	Mã số: 18244
18133	Tỉnh Hà Tĩnh	Xã Hương Sơn	Mã số: 18133
18172	Tỉnh Hà Tĩnh	Xã Sơn Tây	Mã số: 18172
18202	Tỉnh Hà Tĩnh	Xã Tứ Mỹ	Mã số: 18202
18184	Tỉnh Hà Tĩnh	Xã Sơn Giang	Mã số: 18184
18163	Tỉnh Hà Tĩnh	Xã Sơn Tiến	Mã số: 18163
18160	Tỉnh Hà Tĩnh	Xã Sơn Hồng	Mã số: 18160
18223	Tỉnh Hà Tĩnh	Xã Kim Hoa	Mã số: 18223
18313	Tỉnh Hà Tĩnh	Xã Vũ Quang	Mã số: 18313
18322	Tỉnh Hà Tĩnh	Xã Mai Hoa	Mã số: 18322
18328	Tỉnh Hà Tĩnh	Xã Thượng Đức	Mã số: 18328
18496	Tỉnh Hà Tĩnh	Xã Hương Khê	Mã số: 18496
18532	Tỉnh Hà Tĩnh	Xã Hương Phố	Mã số: 18532
18550	Tỉnh Hà Tĩnh	Xã Hương Đô	Mã số: 18550
18502	Tỉnh Hà Tĩnh	Xã Hà Linh	Mã số: 18502
18523	Tỉnh Hà Tĩnh	Xã Hương Bình	Mã số: 18523
18547	Tỉnh Hà Tĩnh	Xã Phúc Trạch	Mã số: 18547
18544	Tỉnh Hà Tĩnh	Xã Hương Xuân	Mã số: 18544
18196	Tỉnh Hà Tĩnh	Xã Sơn Kim 1	Mã số: 18196
18199	Tỉnh Hà Tĩnh	Xã Sơn Kim 2	Mã số: 18199
18880	Tỉnh Quảng Trị	Phường Đồng Hới	Mã số: 18880
18859	Tỉnh Quảng Trị	Phường Đồng Thuận	Mã số: 18859
18871	Tỉnh Quảng Trị	Phường Đồng Sơn	Mã số: 18871
19093	Tỉnh Quảng Trị	Xã Nam Gianh	Mã số: 19093
19075	Tỉnh Quảng Trị	Xã Nam Ba Đồn	Mã số: 19075
19009	Tỉnh Quảng Trị	Phường Ba Đồn	Mã số: 19009
19066	Tỉnh Quảng Trị	Phường Bắc Gianh	Mã số: 19066
18904	Tỉnh Quảng Trị	Xã Dân Hóa	Mã số: 18904
18922	Tỉnh Quảng Trị	Xã Kim Điền	Mã số: 18922
18943	Tỉnh Quảng Trị	Xã Kim Phú	Mã số: 18943
18901	Tỉnh Quảng Trị	Xã Minh Hóa	Mã số: 18901
18919	Tỉnh Quảng Trị	Xã Tân Thành	Mã số: 18919
18958	Tỉnh Quảng Trị	Xã Tuyên Lâm	Mã số: 18958
18952	Tỉnh Quảng Trị	Xã Tuyên Sơn	Mã số: 18952
18949	Tỉnh Quảng Trị	Xã Đồng Lê	Mã số: 18949
18985	Tỉnh Quảng Trị	Xã Tuyên Phú	Mã số: 18985
18991	Tỉnh Quảng Trị	Xã Tuyên Bình	Mã số: 18991
18997	Tỉnh Quảng Trị	Xã Tuyên Hóa	Mã số: 18997
19051	Tỉnh Quảng Trị	Xã Tân Gianh	Mã số: 19051
19030	Tỉnh Quảng Trị	Xã Trung Thuần	Mã số: 19030
19057	Tỉnh Quảng Trị	Xã Quảng Trạch	Mã số: 19057
19033	Tỉnh Quảng Trị	Xã Hòa Trạch	Mã số: 19033
19021	Tỉnh Quảng Trị	Xã Phú Trạch	Mã số: 19021
19147	Tỉnh Quảng Trị	Xã Thượng Trạch	Mã số: 19147
19165	Tỉnh Quảng Trị	Xã Phong Nha	Mã số: 19165
19126	Tỉnh Quảng Trị	Xã Bắc Trạch	Mã số: 19126
19159	Tỉnh Quảng Trị	Xã Đông Trạch	Mã số: 19159
19111	Tỉnh Quảng Trị	Xã Hoàn Lão	Mã số: 19111
19141	Tỉnh Quảng Trị	Xã Bố Trạch	Mã số: 19141
19198	Tỉnh Quảng Trị	Xã Nam Trạch	Mã số: 19198
19207	Tỉnh Quảng Trị	Xã Quảng Ninh	Mã số: 19207
19225	Tỉnh Quảng Trị	Xã Ninh Châu	Mã số: 19225
19237	Tỉnh Quảng Trị	Xã Trường Ninh	Mã số: 19237
19204	Tỉnh Quảng Trị	Xã Trường Sơn	Mã số: 19204
19249	Tỉnh Quảng Trị	Xã Lệ Thủy	Mã số: 19249
19255	Tỉnh Quảng Trị	Xã Cam Hồng	Mã số: 19255
19288	Tỉnh Quảng Trị	Xã Sen Ngư	Mã số: 19288
19291	Tỉnh Quảng Trị	Xã Tân Mỹ	Mã số: 19291
19309	Tỉnh Quảng Trị	Xã Trường Phú	Mã số: 19309
19246	Tỉnh Quảng Trị	Xã Lệ Ninh	Mã số: 19246
19318	Tỉnh Quảng Trị	Xã Kim Ngân	Mã số: 19318
19333	Tỉnh Quảng Trị	Phường Đông Hà	Mã số: 19333
19351	Tỉnh Quảng Trị	Phường Nam Đông Hà	Mã số: 19351
19360	Tỉnh Quảng Trị	Phường Quảng Trị	Mã số: 19360
19363	Tỉnh Quảng Trị	Xã Vĩnh Linh	Mã số: 19363
19414	Tỉnh Quảng Trị	Xã Cửa Tùng	Mã số: 19414
19372	Tỉnh Quảng Trị	Xã Vĩnh Hoàng	Mã số: 19372
19405	Tỉnh Quảng Trị	Xã Vĩnh Thủy	Mã số: 19405
19366	Tỉnh Quảng Trị	Xã Bến Quan	Mã số: 19366
19537	Tỉnh Quảng Trị	Xã Cồn Tiên	Mã số: 19537
19496	Tỉnh Quảng Trị	Xã Cửa Việt	Mã số: 19496
19495	Tỉnh Quảng Trị	Xã Gio Linh	Mã số: 19495
19501	Tỉnh Quảng Trị	Xã Bến Hải	Mã số: 19501
19435	Tỉnh Quảng Trị	Xã Hướng Lập	Mã số: 19435
19441	Tỉnh Quảng Trị	Xã Hướng Phùng	Mã số: 19441
19429	Tỉnh Quảng Trị	Xã Khe Sanh	Mã số: 19429
19462	Tỉnh Quảng Trị	Xã Tân Lập	Mã số: 19462
19432	Tỉnh Quảng Trị	Xã Lao Bảo	Mã số: 19432
19489	Tỉnh Quảng Trị	Xã Lìa	Mã số: 19489
19483	Tỉnh Quảng Trị	Xã A Dơi	Mã số: 19483
19594	Tỉnh Quảng Trị	Xã La Lay	Mã số: 19594
19588	Tỉnh Quảng Trị	Xã Tà Rụt	Mã số: 19588
19564	Tỉnh Quảng Trị	Xã Đakrông	Mã số: 19564
19567	Tỉnh Quảng Trị	Xã Ba Lòng	Mã số: 19567
19555	Tỉnh Quảng Trị	Xã Hướng Hiệp	Mã số: 19555
19597	Tỉnh Quảng Trị	Xã Cam Lộ	Mã số: 19597
19603	Tỉnh Quảng Trị	Xã Hiếu Giang	Mã số: 19603
19624	Tỉnh Quảng Trị	Xã Triệu Phong	Mã số: 19624
19669	Tỉnh Quảng Trị	Xã Ái Tử	Mã số: 19669
19645	Tỉnh Quảng Trị	Xã Triệu Bình	Mã số: 19645
19654	Tỉnh Quảng Trị	Xã Triệu Cơ	Mã số: 19654
19639	Tỉnh Quảng Trị	Xã Nam Cửa Việt	Mã số: 19639
19681	Tỉnh Quảng Trị	Xã Diên Sanh	Mã số: 19681
19741	Tỉnh Quảng Trị	Xã Mỹ Thủy	Mã số: 19741
19702	Tỉnh Quảng Trị	Xã Hải Lăng	Mã số: 19702
19699	Tỉnh Quảng Trị	Xã Vĩnh Định	Mã số: 19699
19735	Tỉnh Quảng Trị	Xã Nam Hải Lăng	Mã số: 19735
19742	Tỉnh Quảng Trị	Đặc khu Cồn Cỏ	Mã số: 19742
19900	Thành phố Huế	Phường Thuận An	Mã số: 19900
20014	Thành phố Huế	Phường Hóa Châu	Mã số: 20014
19930	Thành phố Huế	Phường Mỹ Thượng	Mã số: 19930
19777	Thành phố Huế	Phường Vỹ Dạ	Mã số: 19777
19786	Thành phố Huế	Phường Thuận Hóa	Mã số: 19786
19815	Thành phố Huế	Phường An Cựu	Mã số: 19815
19813	Thành phố Huế	Phường Thủy Xuân	Mã số: 19813
19810	Thành phố Huế	Phường Kim Long	Mã số: 19810
20023	Thành phố Huế	Phường Hương An	Mã số: 20023
19768	Thành phố Huế	Phường Phú Xuân	Mã số: 19768
19996	Thành phố Huế	Phường Hương Trà	Mã số: 19996
20017	Thành phố Huế	Phường Kim Trà	Mã số: 20017
19969	Thành phố Huế	Phường Thanh Thủy	Mã số: 19969
19975	Thành phố Huế	Phường Hương Thủy	Mã số: 19975
19960	Thành phố Huế	Phường Phú Bài	Mã số: 19960
19819	Thành phố Huế	Phường Phong Điền	Mã số: 19819
19864	Thành phố Huế	Phường Phong Thái	Mã số: 19864
19831	Thành phố Huế	Phường Phong Dinh	Mã số: 19831
19828	Thành phố Huế	Phường Phong Phú	Mã số: 19828
19873	Thành phố Huế	Phường Phong Quảng	Mã số: 19873
19885	Thành phố Huế	Xã Đan Điền	Mã số: 19885
19867	Thành phố Huế	Xã Quảng Điền	Mã số: 19867
19945	Thành phố Huế	Xã Phú Vinh	Mã số: 19945
19918	Thành phố Huế	Xã Phú Hồ	Mã số: 19918
19942	Thành phố Huế	Xã Phú Vang	Mã số: 19942
20122	Thành phố Huế	Xã Vinh Lộc	Mã số: 20122
20131	Thành phố Huế	Xã Hưng Lộc	Mã số: 20131
20140	Thành phố Huế	Xã Lộc An	Mã số: 20140
20107	Thành phố Huế	Xã Phú Lộc	Mã số: 20107
20152	Thành phố Huế	Xã Chân Mây – Lăng Cô	Mã số: 20152
20182	Thành phố Huế	Xã Long Quảng	Mã số: 20182
20179	Thành phố Huế	Xã Nam Đông	Mã số: 20179
20161	Thành phố Huế	Xã Khe Tre	Mã số: 20161
20035	Thành phố Huế	Xã Bình Điền	Mã số: 20035
20056	Thành phố Huế	Xã A Lưới 1	Mã số: 20056
20044	Thành phố Huế	Xã A Lưới 2	Mã số: 20044
20071	Thành phố Huế	Xã A Lưới 3	Mã số: 20071
20101	Thành phố Huế	Xã A Lưới 4	Mã số: 20101
20050	Thành phố Huế	Xã A Lưới 5	Mã số: 20050
19909	Thành phố Huế	Phường Dương Nỗ	Mã số: 19909
20242	Tp Đà Nẵng	Phường Hải Châu	Mã số: 20242
20257	Tp Đà Nẵng	Phường Hòa Cường	Mã số: 20257
20209	Tp Đà Nẵng	Phường Thanh Khê	Mã số: 20209
20224	Tp Đà Nẵng	Phường An Khê	Mã số: 20224
20275	Tp Đà Nẵng	Phường An Hải	Mã số: 20275
20263	Tp Đà Nẵng	Phường Sơn Trà	Mã số: 20263
20285	Tp Đà Nẵng	Phường Ngũ Hành Sơn	Mã số: 20285
20200	Tp Đà Nẵng	Phường Hòa Khánh	Mã số: 20200
20195	Tp Đà Nẵng	Phường Hải Vân	Mã số: 20195
20197	Tp Đà Nẵng	Phường Liên Chiểu	Mã số: 20197
20260	Tp Đà Nẵng	Phường Cẩm Lệ	Mã số: 20260
20314	Tp Đà Nẵng	Phường Hòa Xuân	Mã số: 20314
20320	Tp Đà Nẵng	Xã Hòa Vang	Mã số: 20320
20332	Tp Đà Nẵng	Xã Hòa Tiến	Mã số: 20332
20308	Tp Đà Nẵng	Xã Bà Nà	Mã số: 20308
20333	Tp Đà Nẵng	Đặc khu Hoàng Sa	Mã số: 20333
20965	Tp Đà Nẵng	Xã Núi Thành	Mã số: 20965
21004	Tp Đà Nẵng	Xã Tam Mỹ	Mã số: 21004
20984	Tp Đà Nẵng	Xã Tam Anh	Mã số: 20984
20977	Tp Đà Nẵng	Xã Đức Phú	Mã số: 20977
20971	Tp Đà Nẵng	Xã Tam Xuân	Mã số: 20971
20992	Tp Đà Nẵng	Xã Tam Hải	Mã số: 20992
20341	Tp Đà Nẵng	Phường Tam Kỳ	Mã số: 20341
20356	Tp Đà Nẵng	Phường Quảng Phú	Mã số: 20356
20350	Tp Đà Nẵng	Phường Hương Trà	Mã số: 20350
20335	Tp Đà Nẵng	Phường Bàn Thạch	Mã số: 20335
20380	Tp Đà Nẵng	Xã Tây Hồ	Mã số: 20380
20364	Tp Đà Nẵng	Xã Chiên Đàn	Mã số: 20364
20392	Tp Đà Nẵng	Xã Phú Ninh	Mã số: 20392
20872	Tp Đà Nẵng	Xã Lãnh Ngọc	Mã số: 20872
20854	Tp Đà Nẵng	Xã Tiên Phước	Mã số: 20854
20878	Tp Đà Nẵng	Xã Thạnh Bình	Mã số: 20878
20857	Tp Đà Nẵng	Xã Sơn Cẩm Hà	Mã số: 20857
20908	Tp Đà Nẵng	Xã Trà Liên	Mã số: 20908
20929	Tp Đà Nẵng	Xã Trà Giáp	Mã số: 20929
20923	Tp Đà Nẵng	Xã Trà Tân	Mã số: 20923
20920	Tp Đà Nẵng	Xã Trà Đốc	Mã số: 20920
20900	Tp Đà Nẵng	Xã Trà My	Mã số: 20900
20944	Tp Đà Nẵng	Xã Nam Trà My	Mã số: 20944
20941	Tp Đà Nẵng	Xã Trà Tập	Mã số: 20941
20959	Tp Đà Nẵng	Xã Trà Vân	Mã số: 20959
20950	Tp Đà Nẵng	Xã Trà Linh	Mã số: 20950
20938	Tp Đà Nẵng	Xã Trà Leng	Mã số: 20938
20791	Tp Đà Nẵng	Xã Thăng Bình	Mã số: 20791
20794	Tp Đà Nẵng	Xã Thăng An	Mã số: 20794
20836	Tp Đà Nẵng	Xã Thăng Trường	Mã số: 20836
20848	Tp Đà Nẵng	Xã Thăng Điền	Mã số: 20848
20827	Tp Đà Nẵng	Xã Thăng Phú	Mã số: 20827
20818	Tp Đà Nẵng	Xã Đồng Dương	Mã số: 20818
20662	Tp Đà Nẵng	Xã Quế Sơn Trung	Mã số: 20662
20641	Tp Đà Nẵng	Xã Quế Sơn	Mã số: 20641
20650	Tp Đà Nẵng	Xã Xuân Phú	Mã số: 20650
20656	Tp Đà Nẵng	Xã Nông Sơn	Mã số: 20656
20669	Tp Đà Nẵng	Xã Quế Phước	Mã số: 20669
20635	Tp Đà Nẵng	Xã Duy Nghĩa	Mã số: 20635
20599	Tp Đà Nẵng	Xã Nam Phước	Mã số: 20599
20623	Tp Đà Nẵng	Xã Duy Xuyên	Mã số: 20623
20611	Tp Đà Nẵng	Xã Thu Bồn	Mã số: 20611
20551	Tp Đà Nẵng	Phường Điện Bàn	Mã số: 20551
20579	Tp Đà Nẵng	Phường Điện Bàn Đông	Mã số: 20579
20575	Tp Đà Nẵng	Phường An Thắng	Mã số: 20575
20557	Tp Đà Nẵng	Phường Điện Bàn Bắc	Mã số: 20557
20569	Tp Đà Nẵng	Xã Điện Bàn Tây	Mã số: 20569
20587	Tp Đà Nẵng	Xã Gò Nổi	Mã số: 20587
20410	Tp Đà Nẵng	Phường Hội An	Mã số: 20410
20413	Tp Đà Nẵng	Phường Hội An Đông	Mã số: 20413
20401	Tp Đà Nẵng	Phường Hội An Tây	Mã số: 20401
20434	Tp Đà Nẵng	Xã Tân Hiệp	Mã số: 20434
20500	Tp Đà Nẵng	Xã Đại Lộc	Mã số: 20500
20515	Tp Đà Nẵng	Xã Hà Nha	Mã số: 20515
20506	Tp Đà Nẵng	Xã Thượng Đức	Mã số: 20506
20539	Tp Đà Nẵng	Xã Vu Gia	Mã số: 20539
20542	Tp Đà Nẵng	Xã Phú Thuận	Mã số: 20542
20695	Tp Đà Nẵng	Xã Thạnh Mỹ	Mã số: 20695
20710	Tp Đà Nẵng	Xã Bến Giằng	Mã số: 20710
20707	Tp Đà Nẵng	Xã Nam Giang	Mã số: 20707
20716	Tp Đà Nẵng	Xã Đắc Pring	Mã số: 20716
20704	Tp Đà Nẵng	Xã La Dêê	Mã số: 20704
20698	Tp Đà Nẵng	Xã La Êê	Mã số: 20698
20485	Tp Đà Nẵng	Xã Sông Vàng	Mã số: 20485
20476	Tp Đà Nẵng	Xã Sông Kôn	Mã số: 20476
20467	Tp Đà Nẵng	Xã Đông Giang	Mã số: 20467
20494	Tp Đà Nẵng	Xã Bến Hiên	Mã số: 20494
20458	Tp Đà Nẵng	Xã Avương	Mã số: 20458
20455	Tp Đà Nẵng	Xã Tây Giang	Mã số: 20455
20443	Tp Đà Nẵng	Xã Hùng Sơn	Mã số: 20443
20779	Tp Đà Nẵng	Xã Hiệp Đức	Mã số: 20779
20767	Tp Đà Nẵng	Xã Việt An	Mã số: 20767
20770	Tp Đà Nẵng	Xã Phước Trà	Mã số: 20770
20722	Tp Đà Nẵng	Xã Khâm Đức	Mã số: 20722
20734	Tp Đà Nẵng	Xã Phước Năng	Mã số: 20734
20740	Tp Đà Nẵng	Xã Phước Chánh	Mã số: 20740
20752	Tp Đà Nẵng	Xã Phước Thành	Mã số: 20752
20728	Tp Đà Nẵng	Xã Phước Hiệp	Mã số: 20728
21211	Tỉnh Quảng Ngãi	Xã Tịnh Khê	Mã số: 21211
21172	Tỉnh Quảng Ngãi	Phường Trương Quang Trọng	Mã số: 21172
21034	Tỉnh Quảng Ngãi	Xã An Phú	Mã số: 21034
21025	Tỉnh Quảng Ngãi	Phường Cẩm Thành	Mã số: 21025
21028	Tỉnh Quảng Ngãi	Phường Nghĩa Lộ	Mã số: 21028
21451	Tỉnh Quảng Ngãi	Phường Trà Câu	Mã số: 21451
21457	Tỉnh Quảng Ngãi	Xã Nguyễn Nghiêm	Mã số: 21457
21439	Tỉnh Quảng Ngãi	Phường Đức Phổ	Mã số: 21439
21472	Tỉnh Quảng Ngãi	Xã Khánh Cường	Mã số: 21472
21478	Tỉnh Quảng Ngãi	Phường Sa Huỳnh	Mã số: 21478
21085	Tỉnh Quảng Ngãi	Xã Bình Minh	Mã số: 21085
21100	Tỉnh Quảng Ngãi	Xã Bình Chương	Mã số: 21100
21040	Tỉnh Quảng Ngãi	Xã Bình Sơn	Mã số: 21040
21061	Tỉnh Quảng Ngãi	Xã Vạn Tường	Mã số: 21061
21109	Tỉnh Quảng Ngãi	Xã Đông Sơn	Mã số: 21109
21196	Tỉnh Quảng Ngãi	Xã Trường Giang	Mã số: 21196
21205	Tỉnh Quảng Ngãi	Xã Ba Gia	Mã số: 21205
21220	Tỉnh Quảng Ngãi	Xã Sơn Tịnh	Mã số: 21220
21181	Tỉnh Quảng Ngãi	Xã Thọ Phong	Mã số: 21181
21235	Tỉnh Quảng Ngãi	Xã Tư Nghĩa	Mã số: 21235
21238	Tỉnh Quảng Ngãi	Xã Vệ Giang	Mã số: 21238
21250	Tỉnh Quảng Ngãi	Xã Nghĩa Giang	Mã số: 21250
21244	Tỉnh Quảng Ngãi	Xã Trà Giang	Mã số: 21244
21364	Tỉnh Quảng Ngãi	Xã Nghĩa Hành	Mã số: 21364
21385	Tỉnh Quảng Ngãi	Xã Đình Cương	Mã số: 21385
21388	Tỉnh Quảng Ngãi	Xã Thiện Tín	Mã số: 21388
21370	Tỉnh Quảng Ngãi	Xã Phước Giang	Mã số: 21370
21409	Tỉnh Quảng Ngãi	Xã Long Phụng	Mã số: 21409
21421	Tỉnh Quảng Ngãi	Xã Mỏ Cày	Mã số: 21421
21400	Tỉnh Quảng Ngãi	Xã Mộ Đức	Mã số: 21400
21433	Tỉnh Quảng Ngãi	Xã Lân Phong	Mã số: 21433
21115	Tỉnh Quảng Ngãi	Xã Trà Bồng	Mã số: 21115
21127	Tỉnh Quảng Ngãi	Xã Đông Trà Bồng	Mã số: 21127
21154	Tỉnh Quảng Ngãi	Xã Tây Trà	Mã số: 21154
21124	Tỉnh Quảng Ngãi	Xã Thanh Bồng	Mã số: 21124
21136	Tỉnh Quảng Ngãi	Xã Cà Đam	Mã số: 21136
21157	Tỉnh Quảng Ngãi	Xã Tây Trà Bồng	Mã số: 21157
21292	Tỉnh Quảng Ngãi	Xã Sơn Hạ	Mã số: 21292
21307	Tỉnh Quảng Ngãi	Xã Sơn Linh	Mã số: 21307
21289	Tỉnh Quảng Ngãi	Xã Sơn Hà	Mã số: 21289
21319	Tỉnh Quảng Ngãi	Xã Sơn Thủy	Mã số: 21319
21325	Tỉnh Quảng Ngãi	Xã Sơn Kỳ	Mã số: 21325
21340	Tỉnh Quảng Ngãi	Xã Sơn Tây	Mã số: 21340
21334	Tỉnh Quảng Ngãi	Xã Sơn Tây Thượng	Mã số: 21334
21343	Tỉnh Quảng Ngãi	Xã Sơn Tây Hạ	Mã số: 21343
21361	Tỉnh Quảng Ngãi	Xã Minh Long	Mã số: 21361
21349	Tỉnh Quảng Ngãi	Xã Sơn Mai	Mã số: 21349
21529	Tỉnh Quảng Ngãi	Xã Ba Vì	Mã số: 21529
21523	Tỉnh Quảng Ngãi	Xã Ba Tô	Mã số: 21523
21499	Tỉnh Quảng Ngãi	Xã Ba Dinh	Mã số: 21499
21484	Tỉnh Quảng Ngãi	Xã Ba Tơ	Mã số: 21484
21490	Tỉnh Quảng Ngãi	Xã Ba Vinh	Mã số: 21490
21496	Tỉnh Quảng Ngãi	Xã Ba Động	Mã số: 21496
21520	Tỉnh Quảng Ngãi	Xã Đặng Thùy Trâm	Mã số: 21520
21538	Tỉnh Quảng Ngãi	Xã Ba Xa	Mã số: 21538
21548	Tỉnh Quảng Ngãi	Đặc khu Lý Sơn	Mã số: 21548
23293	Tỉnh Quảng Ngãi	Phường Kon Tum	Mã số: 23293
23284	Tỉnh Quảng Ngãi	Phường Đăk Cấm	Mã số: 23284
23302	Tỉnh Quảng Ngãi	Phường Đăk BLa	Mã số: 23302
23317	Tỉnh Quảng Ngãi	Xã Ngọk Bay	Mã số: 23317
23326	Tỉnh Quảng Ngãi	Xã Ia Chim	Mã số: 23326
23332	Tỉnh Quảng Ngãi	Xã Đăk Rơ Wa	Mã số: 23332
23504	Tỉnh Quảng Ngãi	Xã Đăk Pxi	Mã số: 23504
23512	Tỉnh Quảng Ngãi	Xã Đăk Mar	Mã số: 23512
23510	Tỉnh Quảng Ngãi	Xã Đăk Ui	Mã số: 23510
23515	Tỉnh Quảng Ngãi	Xã Ngọk Réo	Mã số: 23515
23500	Tỉnh Quảng Ngãi	Xã Đăk Hà	Mã số: 23500
23428	Tỉnh Quảng Ngãi	Xã Ngọk Tụ	Mã số: 23428
23401	Tỉnh Quảng Ngãi	Xã Đăk Tô	Mã số: 23401
23430	Tỉnh Quảng Ngãi	Xã Kon Đào	Mã số: 23430
23416	Tỉnh Quảng Ngãi	Xã Đăk Sao	Mã số: 23416
23419	Tỉnh Quảng Ngãi	Xã Đăk Tờ Kan	Mã số: 23419
23425	Tỉnh Quảng Ngãi	Xã Tu Mơ Rông	Mã số: 23425
23446	Tỉnh Quảng Ngãi	Xã Măng Ri	Mã số: 23446
23377	Tỉnh Quảng Ngãi	Xã Bờ Y	Mã số: 23377
23392	Tỉnh Quảng Ngãi	Xã Sa Loong	Mã số: 23392
23383	Tỉnh Quảng Ngãi	Xã Dục Nông	Mã số: 23383
23356	Tỉnh Quảng Ngãi	Xã Xốp	Mã số: 23356
23365	Tỉnh Quảng Ngãi	Xã Ngọc Linh	Mã số: 23365
23344	Tỉnh Quảng Ngãi	Xã Đăk Plô	Mã số: 23344
23341	Tỉnh Quảng Ngãi	Xã Đăk Pék	Mã số: 23341
23374	Tỉnh Quảng Ngãi	Xã Đăk Môn	Mã số: 23374
23527	Tỉnh Quảng Ngãi	Xã Sa Thầy	Mã số: 23527
23534	Tỉnh Quảng Ngãi	Xã Sa Bình	Mã số: 23534
23548	Tỉnh Quảng Ngãi	Xã Ya Ly	Mã số: 23548
23538	Tỉnh Quảng Ngãi	Xã Ia Tơi	Mã số: 23538
23485	Tỉnh Quảng Ngãi	Xã Đăk Kôi	Mã số: 23485
23497	Tỉnh Quảng Ngãi	Xã Kon Braih	Mã số: 23497
23479	Tỉnh Quảng Ngãi	Xã Đăk Rve	Mã số: 23479
23473	Tỉnh Quảng Ngãi	Xã Măng Đen	Mã số: 23473
23455	Tỉnh Quảng Ngãi	Xã Măng Bút	Mã số: 23455
23476	Tỉnh Quảng Ngãi	Xã Kon Plông	Mã số: 23476
23368	Tỉnh Quảng Ngãi	Xã Đăk Long	Mã số: 23368
23530	Tỉnh Quảng Ngãi	Xã Rờ Kơi	Mã số: 23530
23536	Tỉnh Quảng Ngãi	Xã Mô Rai	Mã số: 23536
23535	Tỉnh Quảng Ngãi	Xã Ia Đal	Mã số: 23535
21583	Tỉnh Gia Lai	Phường Quy Nhơn	Mã số: 21583
21601	Tỉnh Gia Lai	Phường Quy Nhơn Đông	Mã số: 21601
21589	Tỉnh Gia Lai	Phường Quy Nhơn Tây	Mã số: 21589
21592	Tỉnh Gia Lai	Phường Quy Nhơn Nam	Mã số: 21592
21553	Tỉnh Gia Lai	Phường Quy Nhơn Bắc	Mã số: 21553
21907	Tỉnh Gia Lai	Phường Bình Định	Mã số: 21907
21910	Tỉnh Gia Lai	Phường An Nhơn	Mã số: 21910
21934	Tỉnh Gia Lai	Phường An Nhơn Đông	Mã số: 21934
21943	Tỉnh Gia Lai	Phường An Nhơn Nam	Mã số: 21943
21925	Tỉnh Gia Lai	Phường An Nhơn Bắc	Mã số: 21925
21940	Tỉnh Gia Lai	Xã An Nhơn Tây	Mã số: 21940
21640	Tỉnh Gia Lai	Phường Bồng Sơn	Mã số: 21640
21664	Tỉnh Gia Lai	Phường Hoài Nhơn	Mã số: 21664
21637	Tỉnh Gia Lai	Phường Tam Quan	Mã số: 21637
21670	Tỉnh Gia Lai	Phường Hoài Nhơn Đông	Mã số: 21670
21661	Tỉnh Gia Lai	Phường Hoài Nhơn Tây	Mã số: 21661
21673	Tỉnh Gia Lai	Phường Hoài Nhơn Nam	Mã số: 21673
21655	Tỉnh Gia Lai	Phường Hoài Nhơn Bắc	Mã số: 21655
21853	Tỉnh Gia Lai	Xã Phù Cát	Mã số: 21853
21892	Tỉnh Gia Lai	Xã Xuân An	Mã số: 21892
21889	Tỉnh Gia Lai	Xã Ngô Mây	Mã số: 21889
21898	Tỉnh Gia Lai	Xã Cát Tiến	Mã số: 21898
21862	Tỉnh Gia Lai	Xã Đề Gi	Mã số: 21862
21871	Tỉnh Gia Lai	Xã Hòa Hội	Mã số: 21871
21868	Tỉnh Gia Lai	Xã Hội Sơn	Mã số: 21868
21730	Tỉnh Gia Lai	Xã Phù Mỹ	Mã số: 21730
